id,date,wp1,wp2,wp3,wp4,wp5,wp6,wp7
3113,2011081417,0.055,0.381,0.099,0.0,0.066,0.079,0.025
3114,2011081418,0.02,0.381,0.267,0.011,0.005,0.184,0.025
3115,2011081419,0.02,0.381,0.138,0.044,0.0,0.184,0.581
3116,2011081420,0.0,0.381,0.247,0.22,0.005,0.184,0.581
3117,2011081421,0.0,0.381,0.899,0.006,0.071,0.184,0.227
3118,2011081422,0.0,0.381,0.899,0.121,0.071,0.224,0.177
3119,2011081423,0.03,0.381,0.899,0.121,0.182,0.211,0.177
3120,2011081500,0.195,0.466,0.296,0.044,0.076,0.079,0.177
3121,2011081613,0.015,0.423,0.395,0.0,0.015,0.066,0.0
3122,2011081614,0.005,0.0,0.395,0.0,0.015,0.026,0.0
3123,2011081615,0.005,0.45,0.356,0.011,0.015,0.171,0.0
3124,2011081616,0.005,0.079,0.119,0.011,0.02,0.171,0.025
3125,2011081617,0.005,0.079,0.188,0.011,0.0,0.132,0.025
3126,2011081618,0.02,0.079,0.119,0.028,0.142,0.211,0.202
3127,2011081619,0.0,0.323,0.119,0.028,0.142,0.211,0.202
3128,2011081620,0.055,0.138,0.119,0.138,0.142,0.224,0.202
3129,2011081621,0.055,0.138,0.04,0.072,0.142,0.224,0.101
3130,2011081622,0.005,0.138,0.346,0.006,0.212,0.158,0.101
3131,2011081623,0.005,0.138,0.514,0.0,0.096,0.224,0.0
3132,2011081700,0.336,0.111,0.178,0.0,0.071,0.184,0.076
3133,2011081701,0.015,0.111,0.178,0.0,0.167,0.184,0.076
3134,2011081702,0.015,0.116,0.178,0.0,0.167,0.184,0.076
3135,2011081703,0.015,0.021,0.178,0.0,0.167,0.553,0.076
3136,2011081704,0.251,0.238,0.178,0.0,0.126,0.447,0.025
3137,2011081705,0.155,0.238,0.059,0.0,0.268,0.447,0.227
3138,2011081706,0.446,0.238,0.099,0.0,0.111,0.145,0.227
3139,2011081707,0.11,0.238,0.01,0.0,0.025,0.316,0.152
3140,2011081708,0.0,0.238,0.01,0.0,0.015,0.316,0.051
3141,2011081709,0.075,0.238,0.277,0.81,0.015,0.316,0.051
3142,2011081710,0.075,0.116,0.247,0.81,0.45,0.316,0.0
3143,2011081711,0.075,0.116,0.227,0.81,0.45,0.092,0.0
3144,2011081712,0.07,0.116,0.474,0.039,0.101,0.092,0.328
3145,2011081713,0.06,0.116,0.059,0.017,0.319,0.092,0.227
3146,2011081714,0.06,0.746,0.059,0.0,0.086,0.145,0.0
3147,2011081715,0.06,0.005,0.059,0.0,0.182,0.145,0.0
3148,2011081716,0.707,0.106,0.079,0.386,0.182,0.145,0.076
3149,2011081717,0.707,0.106,0.099,0.386,0.182,0.145,0.076
3150,2011081718,0.246,0.106,0.237,0.061,0.182,0.145,0.0
3151,2011081719,0.211,0.106,0.257,0.127,0.182,0.145,0.0
3152,2011081720,0.566,0.106,0.316,0.127,0.182,0.053,0.0
3153,2011081721,0.566,0.106,0.01,0.022,0.238,0.447,0.177
3154,2011081722,0.271,0.333,0.0,0.022,0.839,0.158,0.202
3155,2011081723,0.396,0.333,0.109,0.022,0.167,0.158,0.152
3156,2011081800,0.11,0.381,0.326,0.0,0.187,0.237,0.076
3157,2011081801,0.226,0.381,0.326,0.0,0.187,0.237,0.076
3158,2011081802,0.226,0.381,0.198,0.32,0.187,0.237,0.0
3159,2011081803,0.246,0.381,0.02,0.32,0.222,0.079,0.0
3160,2011081804,0.246,0.508,0.02,0.32,0.222,0.079,0.202
3161,2011081805,0.246,0.508,0.02,0.099,0.263,0.079,0.202
3162,2011081806,0.135,0.127,0.0,0.099,0.465,0.0,0.227
3163,2011081807,0.135,0.127,0.0,0.077,0.465,0.079,0.0
3164,2011081808,0.0,0.127,0.0,0.077,0.116,0.079,0.0
3165,2011081809,0.075,0.222,0.049,0.198,0.116,0.079,0.0
3166,2011081810,0.316,0.222,0.01,0.358,0.177,0.079,0.0
3167,2011081811,0.07,0.418,0.089,0.358,0.177,0.079,0.0
3168,2011081812,0.09,0.418,0.109,0.187,0.293,0.145,0.0
3169,2011082001,0.125,0.259,0.109,0.22,0.217,0.158,0.0
3170,2011082002,0.125,0.116,0.089,0.088,0.217,0.026,0.0
3171,2011082003,0.125,0.222,0.03,0.088,0.177,0.079,0.303
3172,2011082004,0.286,0.127,0.0,0.182,0.177,0.224,0.303
3173,2011082005,0.165,0.127,0.0,0.0,0.177,0.224,0.126
3174,2011082006,0.361,0.127,0.0,0.0,0.177,0.132,0.126
3175,2011082007,0.301,0.508,0.267,0.099,0.177,0.092,0.126
3176,2011082008,0.421,0.005,0.109,0.132,0.177,0.934,0.126
3177,2011082009,0.421,0.005,0.0,0.0,0.157,0.934,0.859
3178,2011082010,0.15,0.122,0.128,0.0,0.202,0.434,0.859
3179,2011082011,0.19,0.122,0.03,0.066,0.116,0.434,0.859
3180,2011082012,0.19,0.032,0.03,0.424,0.116,0.434,0.859
3181,2011082013,0.19,0.032,0.0,0.077,0.116,0.066,0.0
3182,2011082014,0.19,0.746,0.227,0.43,0.116,0.079,0.859
3183,2011082015,0.19,0.005,0.109,0.033,0.116,0.079,0.859
3184,2011082016,0.155,0.011,0.079,0.176,0.116,0.184,0.051
3185,2011082017,0.155,0.302,0.237,0.43,0.056,0.237,0.253
3186,2011082018,0.155,0.497,0.217,0.331,0.02,0.197,0.253
3187,2011082019,0.376,0.497,0.128,0.419,0.324,0.197,0.682
3188,2011082020,0.376,0.497,0.01,0.419,0.147,0.197,0.682
3189,2011082021,0.376,0.497,0.04,0.694,0.182,0.105,0.682
3190,2011082022,0.571,0.497,0.198,0.788,0.182,0.105,0.682
3191,2011082023,0.571,0.497,0.01,0.744,0.106,0.105,0.631
3192,2011082100,0.376,0.201,0.0,0.391,0.167,0.474,0.505
3193,2011082101,0.185,0.201,0.168,0.264,0.167,0.474,0.682
3194,2011082102,0.466,0.201,0.168,0.165,0.167,0.474,0.631
3195,2011082103,0.281,0.201,0.385,0.567,0.253,0.158,0.631
3196,2011082104,0.281,0.497,0.385,0.567,0.253,0.158,0.051
3197,2011082105,0.281,0.497,0.069,0.369,0.142,0.158,0.051
3198,2011082106,0.11,0.026,0.069,0.072,0.278,0.289,0.051
3199,2011082107,0.11,0.026,0.109,0.072,0.278,0.289,0.606
3200,2011082108,0.1,0.026,0.109,0.182,0.268,0.289,0.606
3201,2011082109,0.1,0.026,0.109,0.055,0.192,0.289,0.076
3202,2011082110,0.1,0.127,0.0,0.083,0.192,0.224,0.076
3203,2011082111,0.1,0.132,0.247,0.353,0.01,0.224,0.076
3204,2011082112,0.306,0.132,0.257,0.672,0.01,0.25,0.076
3205,2011082113,0.281,0.132,0.405,0.463,0.01,0.25,0.025
3206,2011082114,0.125,0.132,0.464,0.876,0.056,0.697,0.025
3207,2011082115,0.17,0.28,0.494,0.606,0.056,0.671,0.227
3208,2011082116,0.17,0.28,0.237,0.551,0.056,0.671,0.53
3209,2011082117,0.571,0.153,0.277,0.468,0.056,0.671,0.48
3210,2011082118,0.461,0.153,0.247,0.419,0.056,0.263,0.505
3211,2011082119,0.461,0.153,0.247,0.419,0.081,0.263,0.884
3212,2011082120,0.632,0.455,0.306,0.419,0.369,0.263,0.707
3213,2011082121,0.561,0.254,0.306,0.788,0.94,0.263,0.707
3214,2011082122,0.807,0.254,0.306,0.788,0.152,0.342,0.48
3215,2011082123,0.807,0.122,0.553,0.788,0.152,0.763,0.48
3216,2011082200,0.496,0.153,0.247,0.551,0.116,0.329,0.657
3217,2011082313,0.06,0.28,0.168,0.711,0.03,0.763,0.732
3218,2011082314,0.06,0.28,0.168,0.711,0.03,0.763,0.808
3219,2011082315,0.286,0.434,0.237,0.612,0.03,0.763,0.808
3220,2011082316,0.286,0.407,0.237,0.612,0.03,0.342,0.328
3221,2011082317,0.406,0.302,0.425,0.755,0.03,0.816,0.404
3222,2011082318,0.406,0.302,0.425,0.771,0.03,0.263,0.404
3223,2011082319,0.406,0.016,0.425,0.419,0.172,0.263,0.354
3224,2011082320,0.406,0.254,0.425,0.419,0.369,0.263,0.707
3225,2011082321,0.406,0.397,0.425,0.788,0.94,0.263,0.707
3226,2011082322,0.406,0.397,0.86,0.788,0.152,0.263,0.707
3227,2011082323,0.406,0.45,0.86,0.788,0.602,0.263,0.707
3228,2011082400,0.256,0.275,0.158,0.678,0.106,0.5,0.657
3229,2011082401,0.256,0.127,0.257,0.76,0.106,0.5,0.657
3230,2011082402,0.256,0.73,0.257,0.76,0.106,0.5,0.657
3231,2011082403,0.16,0.73,0.356,0.76,0.126,0.355,0.303
3232,2011082404,0.16,0.571,0.356,0.76,0.126,0.355,0.303
3233,2011082405,0.16,0.249,0.356,0.815,0.394,0.408,0.303
3234,2011082406,0.16,0.36,0.356,0.981,0.096,0.408,0.884
3235,2011082407,0.441,0.36,0.356,0.981,0.096,0.697,0.884
3236,2011082408,0.1,0.36,0.356,0.083,0.025,0.289,0.884
3237,2011082409,0.281,0.307,0.158,0.083,0.126,0.289,0.884
3238,2011082410,0.281,0.307,0.168,0.083,0.126,0.224,0.884
3239,2011082411,0.17,0.307,0.168,0.353,0.359,0.224,0.884
3240,2011082412,0.05,0.307,0.099,0.22,0.359,0.25,0.025
3241,2011082413,0.05,0.545,0.198,0.689,0.359,0.25,0.025
3242,2011082414,0.05,0.608,0.168,0.689,0.359,0.25,0.202
3243,2011082415,0.05,0.608,0.168,0.689,0.359,0.25,0.202
3244,2011082416,0.07,0.534,0.168,0.953,0.359,0.25,0.202
3245,2011082417,0.717,0.534,0.474,0.953,0.359,0.25,0.202
3246,2011082418,0.717,0.534,0.474,0.953,0.359,0.25,0.202
3247,2011082419,0.717,0.423,0.474,0.419,0.733,0.25,0.202
3248,2011082420,0.717,0.566,0.474,0.419,0.415,0.25,0.328
3249,2011082421,0.717,0.09,0.83,0.419,0.875,0.184,0.657
3250,2011082422,0.717,0.28,0.83,0.176,0.875,0.184,0.657
3251,2011082423,0.461,0.593,0.83,0.132,0.875,0.184,0.152
3252,2011082500,0.356,0.73,0.455,0.171,0.233,0.197,0.379
3253,2011082501,0.356,0.73,0.455,0.165,0.233,0.25,0.379
3254,2011082502,0.356,0.333,0.346,0.165,0.233,0.25,0.379
3255,2011082503,0.411,0.635,0.346,0.567,0.233,0.25,0.379
3256,2011082504,0.411,0.831,0.346,0.567,0.233,0.25,0.379
3257,2011082505,0.411,0.931,0.346,0.567,0.394,0.25,0.379
3258,2011082506,0.271,0.228,0.484,0.567,0.046,0.25,0.758
3259,2011082507,0.271,0.228,0.603,0.072,0.046,0.053,0.758
3260,2011082508,0.04,0.228,0.603,0.253,0.046,0.053,0.505
3261,2011082509,0.236,0.228,0.445,0.832,0.046,0.053,0.505
3262,2011082510,0.236,0.228,0.445,0.683,0.202,0.053,0.505
3263,2011082511,0.401,0.228,0.83,0.017,0.202,0.105,0.505
3264,2011082512,0.236,0.228,0.83,0.176,0.202,0.105,0.126
3265,2011082701,0.476,0.741,0.711,0.336,0.233,0.105,0.202
3266,2011082702,0.476,0.741,0.346,0.165,0.233,0.105,0.202
3267,2011082703,0.476,0.741,0.346,0.551,0.233,0.105,0.202
3268,2011082704,0.466,0.741,0.346,0.749,0.233,0.105,0.202
3269,2011082705,0.185,0.931,0.543,0.749,0.142,0.105,0.202
3270,2011082706,0.185,0.931,0.445,0.749,0.278,0.105,0.202
3271,2011082707,0.145,0.947,0.158,0.176,0.278,0.105,0.202
3272,2011082708,0.145,0.947,0.178,0.176,0.268,0.303,0.202
3273,2011082709,0.145,0.73,0.158,0.176,0.061,0.303,0.051
3274,2011082710,0.145,0.593,0.247,0.176,0.061,0.303,0.051
3275,2011082711,0.085,0.455,0.336,0.176,0.217,0.303,0.051
3276,2011082712,0.09,0.455,0.336,0.176,0.425,0.303,0.051
3277,2011082713,0.09,0.545,0.346,0.176,0.425,0.303,0.051
3278,2011082714,0.09,0.529,0.553,0.176,0.425,0.184,0.051
3279,2011082715,0.0,0.524,0.474,0.176,0.597,0.184,0.051
3280,2011082716,0.0,0.524,0.287,0.116,0.597,0.184,0.051
3281,2011082717,0.0,0.524,0.237,0.116,0.597,0.461,0.177
3282,2011082718,0.0,0.524,0.237,0.099,0.597,0.237,0.177
3283,2011082719,0.281,0.524,0.85,0.143,0.597,0.132,0.631
3284,2011082720,0.281,0.524,0.099,0.143,0.121,0.132,0.631
3285,2011082721,0.281,0.524,0.296,0.066,0.121,0.132,0.505
3286,2011082722,0.05,0.228,0.296,0.303,0.121,0.132,0.48
3287,2011082723,0.05,0.228,0.296,0.292,0.121,0.566,0.202
3288,2011082800,0.281,0.73,0.445,0.275,0.121,0.329,0.354
3289,2011082801,0.175,0.73,0.445,0.061,0.081,0.329,0.354
3290,2011082802,0.175,0.127,0.079,0.061,0.167,0.342,0.051
3291,2011082803,0.175,0.275,0.079,0.061,0.399,0.342,0.051
3292,2011082804,0.436,0.143,0.079,0.061,0.399,0.039,0.0
3293,2011082805,0.321,0.143,0.128,0.061,0.015,0.039,0.0
3294,2011082806,0.321,0.143,0.593,0.176,0.005,0.0,0.076
3295,2011082807,0.356,0.143,0.593,0.176,0.217,0.0,0.076
3296,2011082808,0.356,0.143,0.593,0.176,0.374,0.092,0.076
3297,2011082809,0.356,0.143,0.326,0.176,0.374,0.092,0.025
3298,2011082810,0.195,0.307,0.227,0.127,0.374,0.092,0.0
3299,2011082811,0.02,0.259,0.148,0.077,0.152,0.092,0.0
3300,2011082812,0.02,0.048,0.148,0.0,0.152,0.092,0.0
3301,2011082813,0.02,0.069,0.168,0.039,0.137,0.132,0.0
3302,2011082814,0.15,0.037,0.168,0.0,0.147,0.132,0.0
3303,2011082815,0.15,0.111,0.168,0.0,0.374,0.132,0.0
3304,2011082816,0.005,0.069,0.277,0.0,0.374,0.132,0.101
3305,2011082817,0.16,0.079,0.277,0.336,0.192,0.132,0.076
3306,2011082818,0.16,0.582,0.049,0.017,0.293,0.421,0.076
3307,2011082819,0.105,0.582,0.514,0.017,0.339,0.421,0.126
3308,2011082820,0.0,0.55,0.514,0.0,0.157,0.053,0.126
3309,2011082821,0.0,0.116,0.079,0.0,0.157,0.25,0.126
3310,2011082822,0.0,0.196,0.079,0.0,0.157,0.382,0.278
3311,2011082823,0.12,0.212,0.494,0.121,0.157,0.382,0.177
3312,2011082900,0.04,0.354,0.208,0.028,0.445,0.039,0.0
3313,2011083013,0.105,0.079,0.0,0.0,0.293,0.092,0.0
3314,2011083014,0.12,0.254,0.0,0.0,0.283,0.092,0.0
3315,2011083015,0.12,0.042,0.0,0.0,0.233,0.092,0.0
3316,2011083016,0.12,0.042,0.0,0.0,0.293,0.092,0.0
3317,2011083017,0.12,0.042,0.435,0.083,0.293,0.092,0.0
3318,2011083018,0.12,0.0,0.188,0.083,0.192,0.092,0.0
3319,2011083019,0.12,0.0,0.109,0.0,0.374,0.039,0.0
3320,2011083020,0.0,0.0,0.563,0.061,0.374,0.355,0.0
3321,2011083021,0.0,0.0,0.198,0.028,0.298,0.105,0.328
3322,2011083022,0.0,0.011,0.682,0.028,0.298,0.171,0.076
3323,2011083023,0.336,0.011,0.682,0.028,0.298,0.171,0.076
3324,2011083100,0.336,0.106,0.049,0.061,0.197,0.316,0.177
3325,2011083101,0.336,0.926,0.296,0.022,0.197,0.316,0.177
3326,2011083102,0.336,0.926,0.464,0.022,0.197,0.316,0.177
3327,2011083103,0.336,0.085,0.672,0.281,0.162,0.237,0.177
3328,2011083104,0.206,0.556,0.079,0.281,0.162,0.092,0.177
3329,2011083105,0.206,0.021,0.079,0.49,0.187,0.092,0.177
3330,2011083106,0.206,0.037,0.484,0.154,0.061,0.092,0.177
3331,2011083107,0.206,0.0,0.484,0.253,0.061,0.0,0.177
3332,2011083108,0.206,0.0,0.484,0.253,0.061,0.0,0.177
3333,2011083109,0.426,0.0,0.425,0.072,0.061,0.0,0.177
3334,2011083110,0.426,0.0,0.02,0.006,0.061,0.026,0.177
3335,2011083111,0.426,0.0,0.02,0.006,0.061,0.026,0.177
3336,2011083112,0.426,0.0,0.504,0.05,0.061,0.026,0.177
3337,2011083113,0.426,0.0,0.504,0.05,0.061,0.263,0.177
3338,2011083114,0.426,0.085,0.03,0.05,0.015,0.079,0.051
3339,2011083115,0.246,0.085,0.03,0.05,0.015,0.079,0.051
3340,2011083116,0.035,0.085,0.03,0.05,0.015,0.079,0.051
3341,2011083117,0.035,0.085,0.03,0.006,0.015,0.079,0.051
3342,2011083118,0.035,0.0,0.02,0.006,0.222,0.079,0.051
3343,2011083119,0.256,0.0,0.02,0.006,0.0,0.132,0.051
3344,2011083120,0.256,0.0,0.02,0.006,0.076,0.132,0.051
3345,2011083121,0.256,0.0,0.02,0.006,0.02,0.447,0.152
3346,2011083122,0.256,0.011,0.099,0.127,0.02,0.447,0.152
3347,2011083123,0.256,0.011,0.099,0.127,0.02,0.0,0.152
3348,2011090100,0.06,0.19,0.03,0.077,0.0,0.105,0.025
3349,2011090101,0.06,0.212,0.049,0.149,0.0,0.158,0.025
3350,2011090102,0.06,0.312,0.049,0.149,0.0,0.158,0.278
3351,2011090103,0.06,0.524,0.0,0.143,0.0,0.224,0.379
3352,2011090104,0.06,0.016,0.208,0.182,0.03,0.224,0.379
3353,2011090105,0.04,0.386,0.158,0.154,0.03,0.342,0.379
3354,2011090106,0.1,0.0,0.366,0.16,0.03,0.368,0.379
3355,2011090107,0.376,0.0,0.366,0.165,0.03,0.316,0.379
3356,2011090108,0.376,0.0,0.375,0.165,0.0,0.447,0.379
3357,2011090109,0.376,0.0,0.375,0.165,0.369,0.447,0.177
3358,2011090110,0.376,0.0,0.0,0.165,0.076,0.447,0.177
3359,2011090111,0.376,0.18,0.0,0.165,0.025,0.329,0.177
3360,2011090112,0.376,0.291,0.0,0.496,0.025,0.224,0.732
3361,2011090301,0.376,0.302,0.0,0.165,0.071,0.039,0.177
3362,2011090302,0.376,0.302,0.0,0.165,0.071,0.079,0.328
3363,2011090303,0.376,0.302,0.0,0.094,0.131,0.447,0.404
3364,2011090304,0.376,0.016,0.375,0.0,0.131,0.447,0.732
3365,2011090305,0.376,0.0,0.375,0.0,0.131,0.066,0.177
3366,2011090306,0.04,0.0,0.415,0.0,0.131,0.342,0.177
3367,2011090307,0.04,0.0,0.415,0.16,0.131,0.145,0.051
3368,2011090308,0.04,0.0,0.415,0.248,0.131,0.197,0.051
3369,2011090309,0.04,0.788,0.356,0.088,0.056,0.145,0.051
3370,2011090310,0.04,0.963,0.01,0.287,0.056,0.158,0.051
3371,2011090311,0.04,0.963,0.01,0.061,0.0,0.211,0.051
3372,2011090312,0.351,0.963,0.01,0.143,0.197,0.211,0.051
3373,2011090313,0.351,0.963,0.059,0.143,0.197,0.026,0.0
3374,2011090314,0.351,0.614,0.059,0.253,0.197,0.026,0.0
3375,2011090315,0.351,0.614,0.059,0.149,0.157,0.026,0.0
3376,2011090316,0.095,0.614,0.01,0.094,0.157,0.329,0.152
3377,2011090317,0.085,0.228,0.01,0.094,0.157,0.329,0.051
3378,2011090318,0.085,0.381,0.168,0.094,0.157,0.329,0.0
3379,2011090319,0.085,0.381,0.168,0.094,0.157,0.382,0.0
3380,2011090320,0.085,0.381,0.613,0.094,0.157,0.382,0.0
3381,2011090321,0.085,0.381,0.613,0.099,0.157,0.171,0.0
3382,2011090322,0.085,0.365,0.326,0.099,0.157,0.171,0.0
3383,2011090323,0.085,0.021,0.326,0.099,0.157,0.105,0.0
3384,2011090400,0.005,0.021,0.01,0.287,0.157,0.092,0.328
3385,2011090401,0.005,0.021,0.208,0.143,0.157,0.079,0.177
3386,2011090402,0.005,0.021,0.059,0.408,0.157,0.079,0.177
3387,2011090403,0.005,0.021,0.395,0.408,0.157,0.079,0.076
3388,2011090404,0.005,0.021,0.395,0.066,0.157,0.079,0.076
3389,2011090405,0.135,0.021,0.217,0.0,0.157,0.079,0.076
3390,2011090406,0.135,0.005,0.385,0.0,0.157,0.25,0.126
3391,2011090407,0.09,0.005,0.128,0.0,0.157,0.25,0.328
3392,2011090408,0.09,0.005,0.188,0.0,0.157,0.0,0.328
3393,2011090409,0.09,0.005,0.04,0.198,0.157,0.079,0.126
3394,2011090410,0.09,0.048,0.346,0.198,0.157,0.079,0.0
3395,2011090411,0.09,0.048,0.03,0.198,0.157,0.079,0.0
3396,2011090412,0.09,0.048,0.02,0.204,0.157,0.079,0.0
3397,2011090413,0.09,0.048,0.237,0.204,0.157,0.079,0.379
3398,2011090414,0.09,0.048,0.227,0.501,0.157,0.079,0.025
3399,2011090415,0.09,0.048,0.227,0.501,0.212,0.066,0.025
3400,2011090416,0.005,0.048,0.089,0.088,0.212,0.066,0.177
3401,2011090417,0.16,0.058,0.059,0.088,0.212,0.171,0.152
3402,2011090418,0.16,0.058,0.059,0.088,0.212,0.171,0.152
3403,2011090419,0.105,0.095,0.059,0.408,0.212,0.092,0.404
3404,2011090420,0.005,0.095,0.227,0.408,0.212,0.092,0.404
3405,2011090421,0.005,0.672,0.158,0.408,0.212,0.092,0.404
3406,2011090422,0.005,0.672,0.158,0.408,0.455,0.092,0.328
3407,2011090423,0.135,0.672,0.069,0.408,0.455,0.092,0.0
3408,2011090500,0.115,0.201,0.603,0.198,0.308,0.263,0.455
3409,2011090613,0.15,0.672,0.257,0.551,0.455,0.132,0.051
3410,2011090614,0.02,0.672,0.02,0.193,0.475,0.0,0.152
3411,2011090615,0.266,0.672,0.346,0.193,0.475,0.0,0.152
3412,2011090616,0.11,0.672,0.346,0.496,0.475,0.158,0.177
3413,2011090617,0.241,0.672,0.346,0.496,0.475,0.158,0.48
3414,2011090618,0.08,0.672,0.346,0.397,0.475,0.145,0.429
3415,2011090619,0.145,0.095,0.346,0.226,0.217,0.289,0.177
3416,2011090620,0.145,0.095,0.049,0.226,0.197,0.197,0.581
3417,2011090621,0.145,0.095,0.771,0.226,0.197,0.197,0.581
3418,2011090622,0.145,0.095,0.81,0.154,0.197,0.184,0.581
3419,2011090623,0.145,0.058,0.721,0.573,0.197,0.184,0.581
3420,2011090700,0.11,0.058,0.445,0.127,0.101,0.053,0.025
3421,2011090701,0.11,0.058,0.445,0.463,0.101,0.053,0.025
3422,2011090702,0.11,0.058,0.296,0.463,0.101,0.053,0.53
3423,2011090703,0.11,0.048,0.702,0.287,0.101,0.053,0.53
3424,2011090704,0.11,0.048,0.702,0.275,0.849,0.053,0.303
3425,2011090705,0.11,0.048,0.168,0.275,0.849,0.026,0.303
3426,2011090706,0.135,0.048,0.385,0.275,0.056,0.118,0.328
3427,2011090707,0.135,0.048,0.385,0.275,0.056,0.118,0.328
3428,2011090708,0.586,0.048,0.385,0.275,0.056,0.118,0.328
3429,2011090709,0.586,0.233,0.316,0.38,0.056,0.118,0.328
3430,2011090710,0.586,0.206,0.316,0.38,0.056,0.118,0.328
3431,2011090711,0.326,0.0,0.316,0.38,0.288,0.184,0.227
3432,2011090712,0.421,0.143,0.316,0.38,0.288,0.184,0.227
3433,2011090713,0.221,0.143,0.267,0.38,0.217,0.289,0.227
3434,2011090714,0.0,0.143,0.267,0.38,0.167,0.145,0.227
3435,2011090715,0.652,0.143,0.267,0.38,0.253,0.618,0.051
3436,2011090716,0.652,0.079,0.267,0.38,0.253,0.25,0.051
3437,2011090717,0.12,0.079,0.375,0.38,0.253,0.329,0.051
3438,2011090718,0.361,0.032,0.385,0.413,0.253,0.145,0.051
3439,2011090719,0.361,0.032,0.326,0.358,0.253,0.145,0.051
3440,2011090720,0.361,0.032,0.326,0.358,0.369,0.145,0.051
3441,2011090721,0.18,0.291,0.326,0.358,0.02,0.145,0.303
3442,2011090722,0.18,0.317,0.326,0.545,0.02,0.145,0.303
3443,2011090723,0.18,0.069,0.168,0.545,0.02,0.408,0.278
3444,2011090800,0.361,0.228,0.296,0.358,0.116,0.224,0.278
3445,2011090801,0.351,0.032,0.296,0.358,0.116,0.434,0.278
3446,2011090802,0.251,0.048,0.464,0.298,0.43,0.434,0.354
3447,2011090803,0.266,0.048,0.464,0.298,0.435,0.211,0.354
3448,2011090804,0.07,0.048,0.464,0.298,0.344,0.697,0.354
3449,2011090805,0.07,0.048,0.464,0.298,0.344,0.579,0.227
3450,2011090806,0.396,0.095,0.227,0.298,0.288,0.579,0.227
3451,2011090807,0.376,0.249,0.227,0.298,0.435,0.579,0.227
3452,2011090808,0.261,0.233,0.227,0.325,0.308,0.579,0.227
3453,2011090809,0.261,0.233,0.227,0.661,0.48,0.579,0.227
3454,2011090810,0.261,0.233,0.227,0.661,0.399,0.329,0.177
3455,2011090811,0.261,0.582,0.573,0.397,0.313,0.395,0.556
3456,2011090812,0.261,0.0,0.553,0.413,0.384,0.395,0.556
3457,2011091001,0.371,0.582,0.227,0.661,0.627,0.395,0.177
3458,2011091002,0.371,0.582,0.227,0.661,0.627,0.579,0.177
3459,2011091003,0.346,0.164,0.227,0.298,0.642,0.579,0.177
3460,2011091004,0.346,0.138,0.455,0.298,0.758,0.579,0.354
3461,2011091005,0.251,0.175,0.455,0.298,0.536,0.579,0.354
3462,2011091006,0.251,0.175,0.316,0.298,0.344,0.579,0.581
3463,2011091007,0.251,0.175,0.316,0.248,0.344,0.697,0.076
3464,2011091008,0.105,0.111,0.316,0.248,0.344,0.211,0.076
3465,2011091009,0.105,0.032,0.316,0.248,0.344,0.211,0.076
3466,2011091010,0.075,0.032,0.316,0.248,0.344,0.237,0.076
3467,2011091011,0.175,0.196,0.316,0.149,0.02,0.355,0.076
3468,2011091012,0.125,0.0,0.316,0.325,0.02,0.355,0.076
3469,2011091013,0.1,0.069,0.316,0.325,0.02,0.355,0.051
3470,2011091014,0.652,0.005,0.316,0.325,0.02,0.237,0.051
3471,2011091015,0.256,0.005,0.316,0.38,0.02,0.237,0.051
3472,2011091016,0.356,0.82,0.316,0.529,0.02,0.237,0.051
3473,2011091017,0.0,0.476,0.188,0.358,0.02,0.237,0.152
3474,2011091018,0.0,0.476,0.188,0.331,0.253,0.237,0.101
3475,2011091019,0.075,0.476,0.593,0.331,0.253,0.237,0.303
3476,2011091020,0.075,0.476,0.287,0.0,0.253,0.237,0.303
3477,2011091021,0.075,0.476,0.287,0.187,0.253,0.25,0.126
3478,2011091022,0.075,0.011,0.623,0.187,0.217,0.25,0.126
3479,2011091023,0.075,0.011,0.623,0.331,0.217,0.25,0.126
3480,2011091100,0.065,0.005,0.405,0.683,0.288,0.053,0.152
3481,2011091101,0.065,0.005,0.405,0.683,0.172,0.053,0.152
3482,2011091102,0.065,0.005,0.217,0.683,0.172,0.053,0.152
3483,2011091103,0.07,0.005,0.198,0.127,0.035,0.053,0.152
3484,2011091104,0.12,0.005,0.208,0.127,0.035,0.053,0.152
3485,2011091105,0.211,0.005,0.208,0.606,0.035,0.053,0.152
3486,2011091106,0.476,0.0,0.109,0.281,0.056,0.5,0.859
3487,2011091107,0.291,0.0,0.84,0.397,0.056,0.5,0.859
3488,2011091108,0.291,0.0,0.623,0.397,0.056,0.5,0.859
3489,2011091109,0.15,0.127,0.079,0.127,0.056,0.342,0.859
3490,2011091110,0.15,0.127,0.079,0.127,0.01,0.224,0.859
3491,2011091111,0.065,0.127,0.079,0.066,0.01,0.224,0.126
3492,2011091112,0.065,0.127,0.079,0.039,0.01,0.224,0.354
3493,2011091113,0.065,0.011,0.079,0.143,0.076,0.355,0.354
3494,2011091114,0.065,0.005,0.079,0.028,0.0,0.368,0.354
3495,2011091115,0.065,0.005,0.138,0.028,0.0,0.368,0.354
3496,2011091116,0.09,0.037,0.079,0.353,0.116,0.368,0.354
3497,2011091117,0.09,0.037,0.059,0.584,0.005,0.211,0.404
3498,2011091118,0.0,0.016,0.069,0.584,0.096,0.211,0.025
3499,2011091119,0.005,0.016,0.069,0.584,0.197,0.474,0.025
3500,2011091120,0.0,0.016,0.069,0.584,0.425,0.474,0.253
